Name,ID,Title,ShortText,Version,ServiceCode,ServiceUrl,Deprecated,hasManagedContent,CreatedAt,CreatedBy,ModifiedAt,ModifiedBy,ParentTechnicalName,State,ChangeLog,ExternalDocs,ReleaseInfo,MultiVersion,numberOfAPIs
OP_CO_MDM_PRD_BULK_REPL_REQ_OUT,CO_MDM_PRD_BULK_REPL_REQ_OUT,Product Master - Replicate from SAP S/4HANA to Client,Replicate product master records from the SAP S/4HANA system to client system using this asynchronous outbound service,1.1.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/43/455397a1be4b47bd499a2c20fba603/frameset.htm"",""description"":""Business Documentation""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/43/455397a1be4b47bd499a2c20fba603/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/43/455397a1be4b47bd499a2c20fba603/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS00,2021 FPS01,2021 FPS02",1,1
OP_APPOINTMENT_ACTIVITY_CONFIRMATION_OUT,CO_CRMS4_APPOINTMENT_ACTIVITY1,Appointment Activity (Asynchronous) - Confirm Processing,Communicate with an external system when an appointment activity is created or changed using this asynchronous outbound service,1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/43/1b89f74ee841f4bab111bb550bcc3d/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/43/1b89f74ee841f4bab111bb550bcc3d/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/43/1b89f74ee841f4bab111bb550bcc3d/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/43/1b89f74ee841f4bab111bb550bcc3d/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
ContractRequestImport,ContractRequestImport,Import Procurement Contract Request,Web service for creating or updating procurement contracts request,1,SOAP,,,0,,XXX,,XXX,SAPAribaWebServices,ACTIVE,,,,0,1
QualityDeviations_CommentsService,QualityDeviations_CommentsService,Comments for Deviations,"Create, retrieve, and change comments for deviations.",1.0.0,ODATAV4,,,0,,XXX,,XXX,SAPBatchReleaseHubForLifeSciences,ACTIVE,,,,0,1
APIPortal_Transport_CF,APIPortal_Transport_CF,API Portal - Transport (CF),Enables you to Export and Import API Proxy via zip bundle .,1.0,REST,https://sandbox.api.sap.com/sapapimanagement/apiportal/Transport.svc,,0,,XXX,,XXX,APIMgmt,ACTIVE,,,,0,1
OP_API_PURESUBSTANCE_0001,API_PURESUBSTANCE_0001,Pure Substance - Read,Read pure substance data using this asynchronous inbound service,1.0.0,ODATA,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/af/26decae4b94362b71ac2c1ca91cad9/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/af/26decae4b94362b71ac2c1ca91cad9/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/af/26decae4b94362b71ac2c1ca91cad9/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/af/26decae4b94362b71ac2c1ca91cad9/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
FKCMANAGEPROVIDERCONTRACT,FKCMANAGEPROVIDERCONTRACT,Provider Contract – Manage,Transfer provider contract data from an external system to Contract Accounting (FI-CA) in SAP S/4HANA Cloud using this synchronous inbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
OP_CO_MMCM_ESR_PURG_PRICING_COND,CO_MMCM_ESR_PURG_PRICING_COND,Condition Record for Pricing in Purchasing - Replicate,Replicate condition records for pricing that are used in Purchasing using this asynchronous outbound service,1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/65/6cc013d89844679a9df204980a8403/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/65/6cc013d89844679a9df204980a8403/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/65/6cc013d89844679a9df204980a8403/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/65/6cc013d89844679a9df204980a8403/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
API_PURCHASECONTRACT_PROCESS_SRV,API_PURCHASECONTRACT_PROCESS_SRV_0001,Purchase Contracts,Create and maintain purchase contracts using this inbound service,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_PURCHASECONTRACT_PROCESS_SRV,,0,,XXX,,XXX,SAPS4HANACloud,DEPRECATED,"[{""date"":""Feb 2022"",""notes"":"""",""state"":""Deprecated"",""version"":""1 ""}]",,,0,1
facebookworkplace,facebookworkplace,Facebook Workplace,"An enterprise connectivity platform featuring tools like groups, instant messaging and News Feed",api-v2,REST,,,,,XXX,,XXX,collaboration,,,,,0,1
APIPortal_Analytics_CF,APIPortal_Analytics_CF,API Portal - Analytics (CF),Enables you to view API Usage and Performance Data.,1.0,ODATAV4,https://sandbox.api.sap.com/sapapimanagement/apiportal/analytics/api/1.0/AnalyticsService,,0,,XXX,,XXX,APIMgmt,ACTIVE,,,,0,1
ContractContentXMLImport,ContractContentXMLImport,Import Contract Line Items Document in XML format,Web service for importing CLID content in XML format to contract workspaces.,1,SOAP,,,0,,XXX,,XXX,SAPAribaWebServices,ACTIVE,,,,0,1
jobTemplateONETAssociationUpload,jobTemplateONETAssociationUpload,Job Template O*NET Association Upload,Upload Job Posting Template Data Into SAP Fieldglass,1.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
API_MSTRRCPPHSE_RELSHPTYPE,API_MSTRRCPPHSE_RELSHPTYPE_0001,Phase Relationship Type,Use this synchronous inbound service to read master recipe phase relationship types,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_MSTRRCPPHSE_RELSHPTYPE,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
CO_EDI_PAYM_ADV_NOTIFIC_OUT,CO_EDI_PAYM_ADV_NOTIFIC_OUT,Payment Advice – Send,Create payment advices using this asynchronous outbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
amazonmarketplace,amazonmarketplace,Amazon Marketplace,An eCommerce platform with marketplace listings on Amazon.com,api-v2,REST,,,,,XXX,,XXX,ecommerce,,,,,0,1
activity,activity,Activity,"Record information on appointments, e-mails, phone calls, and tasks.",1.0,ODATA,https://sandbox.api.sap.com/sap/c4c/odata/v1/c4codataapi,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
SERVICEORDERREQUEST_IN,SERVICEORDERREQUEST_IN,"Service Order - Create, Change (Asynchronous)",Create or change service orders using this asynchronous inbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
PRODUCTMDMBULKREPLICATECONFIRM,PRODUCTMDMBULKREPLICATECONFIRM,Product Master - Confirmation from Client to SAP S/4HANA Cloud,This service enables you to get confirmation about product master data replication from client system to SAP S/4HANA Cloud system,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
JOURNALENTRYBULKLEDGERCREATION,JOURNALENTRYBULKLEDGERCREATION,Journal Entry by Ledger - Post (Asynchronous),Post journal entries asynchronously by ledger from external systems to your SAP S/4HANA Cloud system using this inbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
MAINTENANCETASKLIST_0001,MaintenanceTaskList                 0001,Maintenance Task List,"Create, read, and update maintenance task list using this synchronous inbound service",1,ODATAV4,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata4/sap/api_maintenancetasklist/srvd_a2x/sap/maintenancetasklist/0001,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
API_BUS_SOLUTION_ORDER_SRV,API_BUS_SOLUTION_ORDER_SRV_0001,Business Solution Order (A2X),Manage Business Solution Order provided in a payload using this synchronous inbound service,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_BUS_SOLUTION_ORDER_SRV,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
corporateCalenderEntriesUpload,corporateCalenderEntriesUpload,Corporate Calendar Entries Upload,Upload corporate calendar changes into SAP Fieldglass.,1.0.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
TMS_v2,TMS_v2,Cloud Transport Management API,Transport development artifacts and application-specific content.,2.2.0,REST,https://hostname/v2,,0,,XXX,,XXX,TmsForCloudPub,ACTIVE,,,,0,1
API_WHSE_INBOUND_DELIVERY,API_WHSE_INBOUND_DELIVERY_0001,"Warehouse Inbound Delivery - Read, Update (A2X)",Integrate external applications with warehouse inbound deliveries in SAP S/4HANA Cloud with this synchronous inbound service using OData V2,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_WHSE_INBOUND_DELIVERY,,0,,XXX,,XXX,SAPS4HANACloud,DEPRECATED,"[{""date"":""Aug 2021"",""notes"":""change Version of Service from V2 to V4"",""state"":""Deprecated"",""version"":""1 ""}]",,,0,1
OP_CO_NGC_SOAP_CLASSBULKREPREQOUT,CO_NGC_SOAP_CLASSBULKREPREQOUT,"Class Data for Classification ‒ Replicate (Asynchronous, Outbound)",Replicate classification classes from SAP S/4HANA to client,1.1.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/1a/dadcb67c364842b6e446542c529905/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/1a/dadcb67c364842b6e446542c529905/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS01,2021 FPS02",1,1
twilio,twilio,Twilio SMS,Messaging API for SMS for communication,api-v2,REST,,,,,XXX,,XXX,messaging,,,,,0,1
CO_KEY_MAPPING_OUT,CO_KEY_MAPPING_OUT,Key Mapping Replication Out,Replicates key mapping from SAP Cloud for Customer.,1.0.0,SOAP,,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
OP_SUPPLIERQUOTATIONS4REQUEST_IN,SUPPLIERQUOTATIONS4REQUEST_IN,Supplier Quotation - Create,Create supplier quotations through an API call from a source system using this inbound service,1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/be/29573bbeec4f3a8bf5801c61a73541/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/be/29573bbeec4f3a8bf5801c61a73541/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/be/29573bbeec4f3a8bf5801c61a73541/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/be/29573bbeec4f3a8bf5801c61a73541/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
CATAXDETERMINATIONCODE_0001,CATaxDeterminationCode              0001,Contract Accounting Tax Determination Code,Retrieve a tax determination code in Contract Accounting (FI-CA) from your SAP S/4HANA Cloud system using this synchronous inbound service,1,ODATAV4,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata4/sap/api_cataxdeterminationcode/srvd_a2x/sap/cataxdeterminationcode/0001,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
supplier_information,supplier_information,Ariba Network Supplier Information API,"Retrieve relationship status of a given buyer, supplier, and collaboration type",1.0.0,REST,https://sandbox.api.sap.com/ariba/api/supplier-information/v1/sandbox,,0,,XXX,,XXX,SAPAribaOpenAPIs,ACTIVE,"[{""date"":""19 May 2022"",""notes"":""Version 1.0.0 of Ariba Network Supplier Information API is now published"",""state"":""Active"",""version"":""1.0.0""}]",,,0,1
reservations_API,reservations_API,Reservations,Manage reservations of products.,1.0.0,REST,,,0,,XXX,,XXX,SAPOrderManagementForSourcingAndAvailability,ACTIVE,,,,0,1
Artworks_OrdersService,Artworks_OrdersService,Artwork Orders,"Create, retrieve, and change artwork orders for the artwork check.",1.0.0,ODATAV4,,,0,,XXX,,XXX,SAPBatchReleaseHubForLifeSciences,ACTIVE,,,,0,1
OP_API_LEGAL_DOCUMENT_SRV_0001,API_LEGAL_DOCUMENT_SRV_0001,"Legal Documents - Create, Read",Use this API to read and create legal documents,1.1.0,ODATA,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/76/617b87de1c40cb876e874ea78981a2/frameset.htm"",""description"":""Business Documentation""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/76/617b87de1c40cb876e874ea78981a2/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/76/617b87de1c40cb876e874ea78981a2/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS00,2021 FPS01,2021 FPS02",1,1
ServiceApi,ServiceApi,Fetch Repository,Returns a list of Content Management Interoperability Services(CMIS) repositories available for the instance,1.0,REST,,,0,,XXX,,XXX,SAPDocumentManagementServiceIntegrationOptionCMISAPI,ACTIVE,,,,0,1
CST_CurrencyCodes,CST_CurrencyCodes,Currency Codes,Processes currency codes.,1.1.0,REST,,,0,,XXX,,XXX,DataIngestionforIndustryCloudSolutions,ACTIVE,,,,0,1
OP_API_MAINTORDERCONFIRMATION_0001,API_MAINTORDERCONFIRMATION_0001,Maintenance Order Operation Confirmation,"Create, read, and cancel maintenance order operation confirmation using this synchronous inbound service",1.0.0,ODATA,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/7d/6c7de7b9234747978552d4ca44466b/frameset.htm"",""description"":""Business Documentation""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/7d/6c7de7b9234747978552d4ca44466b/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/7d/6c7de7b9234747978552d4ca44466b/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS00,2021 FPS01,2021 FPS02",1,1
businessPurpose,businessPurpose,Business Purpose,Helps you to get the business purpose associated with the data subject ID.,1.0.0,REST,https://sandbox.api.sap.com:443/dataprivacyintegrationapi/ext/information/v1/service/csr,,0,,XXX,,XXX,DataPrivacyIntegrationInformation,ACTIVE,,,,0,1
OP_CENTRALREQUESTFORQUOTATION_0001,CentralRequestForQuotation          0001,Central Request for Quotation,"Read, update, create and delete central request for quotation from an external system in SAP S/4HANA system using this synchronous service",1.0.0,ODATAV4,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/fb/afde653034445e95a37a0c744ce88f/frameset.htm"",""description"":""Business Documentation""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/fb/afde653034445e95a37a0c744ce88f/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/fb/afde653034445e95a37a0c744ce88f/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS00,2021 FPS01,2021 FPS02",1,1
netsuiteerpv2,netsuiteerpv2,Netsuite ERP 2018 Release 1,Scalable cloud ERP for mid-sized businesses and large enterprises(2018 Release 1),api-v2,REST,,,,,XXX,,XXX,erp,,,,,0,1
OP_SERVICEORDERNOTIFICATION_OUT,CO_CRMS4_SRVO_NOTIFY_REQUEST,Service Order - Notification Processing (Asynchronous),Inform an external system about the presence of a service order using this asynchronous outbound service,1.2.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/17/147bd20fac48cd8a0c38735cb7ee38/frameset.htm"",""description"":""Business Documentation""}}",2021 FPS02,1,1
API_MKT_EXPORT_DEFINITION_SRV,API_MKT_EXPORT_DEFINITION_SRV,Marketing - Read Content of Export Files in Campaigns,Read the file name and content of an export file created during campaign execution,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_MKT_EXPORT_DEFINITION_SRV,,0,,XXX,,XXX,SAPS4HANAMarketingCloud,ACTIVE,,,,0,1
metadata,metadata,Metadata Management (Cloud Edition),Manage your metadata across different systems.,1.4,REST,,,0,,XXX,,XXX,SAPDataIntelligenceCloud,ACTIVE,"[{""date"":""10 June 2021"",""notes"":""Extended metadata management API with factsheet and lineage APIs"",""state"":""Active"",""version"":""1.4""},{""date"":""20 Nov 2021"",""notes"":""Extended metadata management API with scheduler and rules features"",""state"":""Active"",""version"":""1.3""},{""date"":""21 Aug 2021"",""notes"":""Extended metadata management API with export features"",""state"":""Active"",""version"":""1.2""},{""date"":""23 May 2021"",""notes"":""Extended metadata management API version"",""state"":""Active"",""version"":""1.1""},{""date"":""15 Feb 2021"",""notes"":""Initially released version"",""state"":""Active"",""version"":""1.0""}]",,,0,1
TemperatureRecords_CommentsService,TemperatureRecords_CommentsService,Comments for Temperature Check,"Create, retrieve, and change comments for the temperature check.",1.0.0,ODATAV4,,,0,,XXX,,XXX,SAPBatchReleaseHubForLifeSciences,ACTIVE,,,,0,1
MobileMessaging,MobileMessaging,Sinch Digital Interconnect LiveLink 365,"Leverage Sinch Live Link 365's APIs to communicate around the globe, and to add a layer of security to your services.",1.1.0,REST,https://hostname/api,,0,,XXX,,XXX,LiveLink,DEPRECATED,"[{""date"":"" 8 Oct 2021"",""notes"":""This API is deprecated "",""state"":""Deprecated"",""version"":""1.1.0""},{""date"":""22 June 2020"",""notes"":""SMS v1 endpoint deprecated in favor of more robust and flexible SMS v2 endpoints, which include a polling API and new parameters for callback configuration among other settings"",""state"":""Active"",""version"":""1.1.0""},{""date"":""5 May 2020"",""notes"":""Email endpoint deprecated; SAP Marketing Cloud has integrated with our email service so that new customers only need to configure the service in SAP Marketing, and do not need to use our API. We will continue to support existing customers, but will not be onboarding new customers. Please see this API's description for a link to the SAP Marketing Cloud's email service setup guide"",""state"":""Active"",""version"":""1.1.0""},{""date"":""15 Feb 2019"",""notes"":""API goes live on the SAP API Business Hub"",""state"":""Active"",""version"":""1.1.0""}]",,,0,1
CO_APCRM_OPP_SUCC_CREATION_OUT,CO_APCRM_OPP_SUCC_CREATION_OUT,Opportunity Follow-Up Document Creation Out,Requests opportunity follow-up document creation in SAP Business Suite.,1.0.0,SOAP,,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
PurchaseOrderCancelAsyncResponsePull,PurchaseOrderCancelAsyncResponsePull,Import Cancel Purchase Order Status Asynchronously,Get purchase order cancellation information from the external systems asynchronously.,1,SOAP,,,0,,XXX,,XXX,SAPAribaWebServices,ACTIVE,,,,0,1
API_PRODUCT_STRUCTURE_SRV,API_PRODUCT_STRUCTURE_SRV_0001,Product Structure - Read,Read the product structure information using this synchronous inbound service.,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_PRODUCT_STRUCTURE_SRV,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
APIPortal_Endpoint,APIPortal_Endpoint,API Portal - Endpoint (Neo),Enables you to retrieve information about proxy endpoint and target endpoint.,1.0,ODATA,https://sandbox.api.sap.com/apimanagement/apiportal/api/1.0/Management.svc,,0,,XXX,,XXX,APIMgmt,ACTIVE,,,,0,1
